X,CH1,CH2,
-2.47728e-01,1.92e-01,2.56e+00,
-2.47654e-01,1.84e-01,2.56e+00,
-2.47581e-01,8.80e-02,2.56e+00,
-2.47508e-01,4.80e-02,2.56e+00,
-2.47435e-01,7.20e-02,2.56e+00,
-2.47361e-01,9.60e-02,2.54e+00,
-2.47288e-01,1.60e-01,2.56e+00,
-2.47215e-01,2.56e-01,2.56e+00,
-2.47142e-01,2.00e-01,2.56e+00,
-2.47068e-01,1.44e-01,2.56e+00,
-2.46995e-01,1.12e-01,2.56e+00,
-2.46922e-01,1.04e-01,2.56e+00,
-2.46849e-01,1.28e-01,2.56e+00,
-2.46775e-01,1.52e-01,2.56e+00,
-2.46702e-01,1.92e-01,2.56e+00,
-2.46629e-01,1.36e-01,2.56e+00,
-2.46556e-01,1.20e-01,2.56e+00,
-2.46482e-01,1.20e-01,2.58e+00,
-2.46409e-01,1.36e-01,2.56e+00,
-2.46336e-01,1.20e-01,2.56e+00,
-2.46263e-01,1.52e-01,2.56e+00,
-2.46189e-01,1.44e-01,2.56e+00,
-2.46116e-01,1.68e-01,2.56e+00,
-2.46043e-01,1.44e-01,2.56e+00,
-2.45970e-01,1.60e-01,2.56e+00,
-2.45896e-01,1.20e-01,2.56e+00,
-2.45823e-01,1.20e-01,2.56e+00,
-2.45750e-01,1.60e-01,2.56e+00,
-2.45677e-01,1.52e-01,2.56e+00,
-2.45604e-01,1.36e-01,2.56e+00,
-2.45530e-01,1.44e-01,2.56e+00,
-2.45457e-01,1.28e-01,2.56e+00,
-2.45384e-01,1.28e-01,2.56e+00,
-2.45311e-01,1.60e-01,2.56e+00,
-2.45237e-01,1.12e-01,2.56e+00,
-2.45164e-01,1.36e-01,2.56e+00,
-2.45091e-01,1.36e-01,2.54e+00,
-2.45018e-01,1.20e-01,2.56e+00,
-2.44944e-01,1.44e-01,2.56e+00,
-2.44871e-01,1.36e-01,2.56e+00,
-2.44798e-01,1.12e-01,2.56e+00,
-2.44725e-01,1.36e-01,2.56e+00,
-2.44651e-01,1.28e-01,2.56e+00,
-2.44578e-01,1.44e-01,2.56e+00,
-2.44505e-01,1.36e-01,2.56e+00,
-2.44432e-01,1.36e-01,2.56e+00,
-2.44358e-01,1.20e-01,2.58e+00,
-2.44285e-01,1.52e-01,2.56e+00,
-2.44212e-01,1.36e-01,2.56e+00,
-2.44139e-01,1.20e-01,2.56e+00,
-2.44065e-01,1.44e-01,2.56e+00,
-2.43992e-01,1.36e-01,2.56e+00,
-2.43919e-01,1.52e-01,2.58e+00,
-2.43846e-01,1.52e-01,2.56e+00,
-2.43772e-01,1.20e-01,2.56e+00,
-2.43699e-01,9.60e-02,2.56e+00,
-2.43626e-01,1.44e-01,2.58e+00,
-2.43553e-01,1.20e-01,2.56e+00,
-2.43479e-01,1.44e-01,2.58e+00,
-2.43406e-01,1.76e-01,2.56e+00,
-2.43333e-01,1.84e-01,2.58e+00,
-2.43260e-01,1.68e-01,2.56e+00,
-2.43187e-01,1.28e-01,2.56e+00,
-2.43113e-01,1.28e-01,2.56e+00,
-2.43040e-01,1.60e-01,2.56e+00,
-2.42967e-01,1.20e-01,2.56e+00,
-2.42894e-01,1.52e-01,2.56e+00,
-2.42820e-01,1.76e-01,2.58e+00,
-2.42747e-01,1.92e-01,2.56e+00,
-2.42674e-01,1.60e-01,2.56e+00,
-2.42601e-01,1.12e-01,2.56e+00,
-2.42527e-01,1.20e-01,2.56e+00,
-2.42454e-01,1.52e-01,2.58e+00,
-2.42381e-01,9.60e-02,2.56e+00,
-2.42308e-01,1.60e-01,2.58e+00,
-2.42234e-01,1.12e-01,2.56e+00,
-2.42161e-01,1.20e-01,2.56e+00,
-2.42088e-01,1.52e-01,2.56e+00,
-2.42015e-01,2.00e-01,2.58e+00,
-2.41941e-01,2.16e-01,2.56e+00,
-2.41868e-01,1.76e-01,2.56e+00,
-2.41795e-01,1.84e-01,2.58e+00,
-2.41722e-01,2.08e-01,2.56e+00,
-2.41648e-01,1.68e-01,2.58e+00,
-2.41575e-01,2.08e-01,2.56e+00,
-2.41502e-01,1.60e-01,2.56e+00,
-2.41429e-01,1.68e-01,2.58e+00,
-2.41355e-01,1.52e-01,2.56e+00,
-2.41282e-01,1.44e-01,2.56e+00,
-2.41209e-01,2.40e-01,2.56e+00,
-2.41136e-01,1.60e-01,2.56e+00,
-2.41063e-01,1.52e-01,2.56e+00,
-2.40989e-01,1.52e-01,2.56e+00,
-2.40916e-01,9.60e-02,2.56e+00,
-2.40843e-01,1.20e-01,2.58e+00,
-2.40770e-01,1.12e-01,2.56e+00,
-2.40696e-01,1.36e-01,2.56e+00,
-2.40623e-01,1.76e-01,2.56e+00,
-2.40550e-01,1.76e-01,2.58e+00,
-2.40477e-01,1.60e-01,2.58e+00,
-2.40403e-01,1.36e-01,2.56e+00,
-2.40330e-01,1.12e-01,2.56e+00,
-2.40257e-01,1.04e-01,2.56e+00,
-2.40184e-01,1.60e-01,2.56e+00,
-2.40110e-01,1.60e-01,2.56e+00,
-2.40037e-01,1.52e-01,2.58e+00,
-2.39964e-01,1.68e-01,2.56e+00,
-2.39891e-01,1.60e-01,2.56e+00,
-2.39817e-01,1.36e-01,2.56e+00,
-2.39744e-01,1.28e-01,2.56e+00,
-2.39671e-01,1.36e-01,2.56e+00,
-2.39598e-01,1.04e-01,2.56e+00,
-2.39524e-01,1.44e-01,2.58e+00,
-2.39451e-01,1.44e-01,2.58e+00,
-2.39378e-01,1.36e-01,2.56e+00,
-2.39305e-01,1.04e-01,2.56e+00,
-2.39231e-01,9.60e-02,2.58e+00,
-2.39158e-01,1.20e-01,2.56e+00,
-2.39085e-01,9.60e-02,2.58e+00,
-2.39012e-01,1.44e-01,2.56e+00,
-2.38938e-01,2.00e-01,2.56e+00,
-2.38865e-01,1.92e-01,2.56e+00,
-2.38792e-01,2.32e-01,2.56e+00,
-2.38719e-01,1.84e-01,2.58e+00,
-2.38646e-01,1.76e-01,2.56e+00,
-2.38572e-01,1.52e-01,2.56e+00,
-2.38499e-01,1.52e-01,2.56e+00,
-2.38426e-01,2.40e-01,2.56e+00,
-2.38353e-01,2.00e-01,2.56e+00,
-2.38279e-01,2.32e-01,2.56e+00,
-2.38206e-01,1.68e-01,2.58e+00,
-2.38133e-01,1.92e-01,2.58e+00,
-2.38060e-01,2.08e-01,2.58e+00,
-2.37986e-01,2.00e-01,2.56e+00,
-2.37913e-01,2.08e-01,2.56e+00,
-2.37840e-01,1.84e-01,2.58e+00,
-2.37767e-01,1.36e-01,2.58e+00,
-2.37693e-01,1.44e-01,2.56e+00,
-2.37620e-01,1.12e-01,2.58e+00,
-2.37547e-01,2.00e-01,2.58e+00,
-2.37474e-01,2.16e-01,2.56e+00,
-2.37400e-01,2.56e-01,2.58e+00,
-2.37327e-01,2.16e-01,2.58e+00,
-2.37254e-01,1.36e-01,2.58e+00,
-2.37181e-01,1.36e-01,2.56e+00,
-2.37107e-01,2.16e-01,2.58e+00,
-2.37034e-01,1.84e-01,2.58e+00,
-2.36961e-01,1.52e-01,2.58e+00,
-2.36888e-01,1.44e-01,2.58e+00,
-2.36814e-01,1.92e-01,2.56e+00,
-2.36741e-01,1.76e-01,2.58e+00,
-2.36668e-01,2.08e-01,2.58e+00,
-2.36595e-01,1.92e-01,2.58e+00,
-2.36521e-01,2.00e-01,2.56e+00,
-2.36448e-01,1.92e-01,2.58e+00,
-2.36375e-01,1.76e-01,2.58e+00,
-2.36302e-01,1.60e-01,2.58e+00,
-2.36229e-01,1.92e-01,2.58e+00,
-2.36155e-01,1.84e-01,2.58e+00,
-2.36082e-01,1.84e-01,2.56e+00,
-2.36009e-01,1.76e-01,2.58e+00,
-2.35936e-01,1.60e-01,2.58e+00,
-2.35862e-01,1.76e-01,2.58e+00,
-2.35789e-01,1.84e-01,2.58e+00,
-2.35716e-01,1.92e-01,2.58e+00,
-2.35643e-01,1.60e-01,2.58e+00,
-2.35569e-01,1.84e-01,2.58e+00,
-2.35496e-01,1.84e-01,2.58e+00,
-2.35423e-01,1.84e-01,2.58e+00,
-2.35350e-01,2.00e-01,2.56e+00,
-2.35276e-01,1.92e-01,2.56e+00,
-2.35203e-01,1.60e-01,2.58e+00,
-2.35130e-01,1.84e-01,2.58e+00,
-2.35057e-01,1.84e-01,2.58e+00,
-2.34983e-01,2.08e-01,2.58e+00,
-2.34910e-01,1.84e-01,2.58e+00,
-2.34837e-01,1.92e-01,2.58e+00,
-2.34764e-01,1.68e-01,2.58e+00,
-2.34690e-01,2.08e-01,2.58e+00,
-2.34617e-01,1.84e-01,2.58e+00,
-2.34544e-01,2.00e-01,2.58e+00,
-2.34471e-01,1.76e-01,2.58e+00,
-2.34397e-01,1.92e-01,2.58e+00,
-2.34324e-01,1.76e-01,2.58e+00,
-2.34251e-01,2.16e-01,2.58e+00,
-2.34178e-01,1.76e-01,2.58e+00,
-2.34104e-01,1.68e-01,2.58e+00,
-2.34031e-01,1.76e-01,2.58e+00,
-2.33958e-01,2.00e-01,2.58e+00,
-2.33885e-01,1.68e-01,2.58e+00,
-2.33812e-01,2.08e-01,2.58e+00,
-2.33738e-01,1.84e-01,2.58e+00,
-2.33665e-01,1.68e-01,2.58e+00,
-2.33592e-01,1.84e-01,2.58e+00,
-2.33519e-01,1.76e-01,2.58e+00,
-2.33445e-01,1.84e-01,2.58e+00,
-2.33372e-01,2.80e-01,2.58e+00,
-2.33299e-01,1.84e-01,2.58e+00,
-2.33226e-01,2.16e-01,2.58e+00,
-2.33152e-01,1.60e-01,2.58e+00,
-2.33079e-01,1.84e-01,2.60e+00,
-2.33006e-01,2.00e-01,2.58e+00,
-2.32933e-01,1.68e-01,2.58e+00,
-2.32859e-01,1.36e-01,2.58e+00,
-2.32786e-01,2.08e-01,2.58e+00,
-2.32713e-01,2.32e-01,2.58e+00,
-2.32640e-01,1.92e-01,2.58e+00,
-2.32566e-01,2.32e-01,2.58e+00,
-2.32493e-01,1.76e-01,2.58e+00,
-2.32420e-01,2.64e-01,2.58e+00,
-2.32347e-01,2.16e-01,2.58e+00,
-2.32273e-01,2.32e-01,2.56e+00,
-2.32200e-01,2.72e-01,2.58e+00,
-2.32127e-01,2.32e-01,2.58e+00,
-2.32054e-01,2.48e-01,2.58e+00,
-2.31980e-01,2.48e-01,2.58e+00,
-2.31907e-01,1.84e-01,2.58e+00,
-2.31834e-01,2.16e-01,2.58e+00,
-2.31761e-01,1.76e-01,2.58e+00,
-2.31688e-01,1.60e-01,2.58e+00,
-2.31614e-01,2.40e-01,2.58e+00,
-2.31541e-01,1.44e-01,2.58e+00,
-2.31468e-01,2.08e-01,2.58e+00,
-2.31395e-01,1.84e-01,2.58e+00,
-2.31321e-01,2.16e-01,2.58e+00,
-2.31248e-01,2.16e-01,2.58e+00,
-2.31175e-01,1.92e-01,2.58e+00,
-2.31102e-01,2.32e-01,2.58e+00,
-2.31028e-01,2.16e-01,2.58e+00,
-2.30955e-01,2.16e-01,2.58e+00,
-2.30882e-01,2.88e-01,2.58e+00,
-2.30809e-01,2.16e-01,2.58e+00,
-2.30735e-01,2.80e-01,2.58e+00,
-2.30662e-01,2.08e-01,2.58e+00,
-2.30589e-01,2.56e-01,2.58e+00,
-2.30516e-01,3.12e-01,2.58e+00,
-2.30442e-01,2.64e-01,2.58e+00,
-2.30369e-01,3.12e-01,2.58e+00,
-2.30296e-01,2.16e-01,2.58e+00,
-2.30223e-01,2.72e-01,2.58e+00,
-2.30149e-01,2.40e-01,2.58e+00,
-2.30076e-01,2.40e-01,2.58e+00,
-2.30003e-01,2.56e-01,2.58e+00,
-2.29930e-01,3.20e-01,2.58e+00,
-2.29856e-01,3.12e-01,2.58e+00,
-2.29783e-01,3.04e-01,2.58e+00,
-2.29710e-01,2.96e-01,2.58e+00,
-2.29637e-01,2.80e-01,2.58e+00,
-2.29563e-01,2.80e-01,2.58e+00,
-2.29490e-01,2.96e-01,2.58e+00,
-2.29417e-01,3.20e-01,2.58e+00,
-2.29344e-01,3.36e-01,2.58e+00,
-2.29271e-01,3.68e-01,2.58e+00,
-2.29197e-01,3.20e-01,2.60e+00,
-2.29124e-01,3.20e-01,2.58e+00,
-2.29051e-01,3.60e-01,2.58e+00,
-2.28978e-01,3.60e-01,2.58e+00,
-2.28904e-01,3.52e-01,2.58e+00,
-2.28831e-01,3.60e-01,2.58e+00,
-2.28758e-01,3.12e-01,2.58e+00,
-2.28685e-01,2.72e-01,2.58e+00,
-2.28611e-01,2.08e-01,2.58e+00,
-2.28538e-01,1.44e-01,2.58e+00,
-2.28465e-01,1.20e-01,2.58e+00,
-2.28392e-01,1.92e-01,2.58e+00,
-2.28318e-01,2.64e-01,2.58e+00,
-2.28245e-01,3.36e-01,2.58e+00,
-2.28172e-01,4.00e-01,2.58e+00,
-2.28099e-01,3.52e-01,2.58e+00,
-2.28025e-01,2.32e-01,2.58e+00,
-2.27952e-01,1.44e-01,2.58e+00,
-2.27879e-01,1.52e-01,2.60e+00,
-2.27806e-01,1.84e-01,2.60e+00,
-2.27732e-01,2.32e-01,2.58e+00,
-2.27659e-01,3.20e-01,2.58e+00,
-2.27586e-01,2.56e-01,2.58e+00,
-2.27513e-01,2.08e-01,2.58e+00,
-2.27439e-01,2.32e-01,2.58e+00,
-2.27366e-01,2.64e-01,2.58e+00,
-2.27293e-01,3.04e-01,2.58e+00,
-2.27220e-01,3.44e-01,2.58e+00,
-2.27146e-01,3.04e-01,2.58e+00,
-2.27073e-01,2.32e-01,2.58e+00,
-2.27000e-01,2.64e-01,2.58e+00,
-2.26927e-01,2.72e-01,2.58e+00,
-2.26854e-01,2.64e-01,2.60e+00,
-2.26780e-01,2.64e-01,2.58e+00,
-2.26707e-01,2.64e-01,2.58e+00,
-2.26634e-01,2.72e-01,2.58e+00,
-2.26561e-01,3.04e-01,2.58e+00,
-2.26487e-01,2.72e-01,2.58e+00,
-2.26414e-01,2.80e-01,2.58e+00,
-2.26341e-01,2.96e-01,2.60e+00,
-2.26268e-01,2.64e-01,2.58e+00,
-2.26194e-01,2.80e-01,2.58e+00,
-2.26121e-01,2.72e-01,2.58e+00,
-2.26048e-01,2.88e-01,2.58e+00,
-2.25975e-01,2.56e-01,2.58e+00,
-2.25901e-01,2.64e-01,2.60e+00,
-2.25828e-01,2.56e-01,2.60e+00,
-2.25755e-01,2.72e-01,2.60e+00,
-2.25682e-01,2.64e-01,2.60e+00,
-2.25608e-01,2.80e-01,2.58e+00,
-2.25535e-01,2.40e-01,2.58e+00,
-2.25462e-01,2.72e-01,2.58e+00,
-2.25389e-01,2.72e-01,2.60e+00,
-2.25315e-01,2.72e-01,2.58e+00,
-2.25242e-01,2.72e-01,2.58e+00,
-2.25169e-01,2.56e-01,2.60e+00,
-2.25096e-01,2.48e-01,2.58e+00,
-2.25022e-01,2.72e-01,2.58e+00,
-2.24949e-01,2.56e-01,2.60e+00,
-2.24876e-01,2.72e-01,2.60e+00,
-2.24803e-01,2.48e-01,2.58e+00,
-2.24729e-01,2.64e-01,2.58e+00,
-2.24656e-01,2.56e-01,2.58e+00,
-2.24583e-01,2.64e-01,2.58e+00,
-2.24510e-01,2.48e-01,2.58e+00,
-2.24437e-01,2.64e-01,2.58e+00,
-2.24363e-01,2.72e-01,2.60e+00,
-2.24290e-01,2.80e-01,2.58e+00,
-2.24217e-01,2.56e-01,2.58e+00,
-2.24144e-01,2.80e-01,2.60e+00,
-2.24070e-01,2.64e-01,2.60e+00,
-2.23997e-01,2.88e-01,2.58e+00,
-2.23924e-01,2.80e-01,2.60e+00,
-2.23851e-01,2.88e-01,2.60e+00,
-2.23777e-01,2.64e-01,2.60e+00,
-2.23704e-01,2.32e-01,2.58e+00,
-2.23631e-01,2.72e-01,2.58e+00,
-2.23558e-01,2.64e-01,2.58e+00,
-2.23484e-01,2.56e-01,2.58e+00,
-2.23411e-01,2.88e-01,2.58e+00,
-2.23338e-01,2.64e-01,2.58e+00,
-2.23265e-01,2.48e-01,2.60e+00,
-2.23191e-01,3.20e-01,2.60e+00,
-2.23118e-01,2.80e-01,2.58e+00,
-2.23045e-01,3.36e-01,2.58e+00,
-2.22972e-01,3.20e-01,2.58e+00,
-2.22898e-01,2.40e-01,2.58e+00,
-2.22825e-01,2.96e-01,2.60e+00,
-2.22752e-01,2.72e-01,2.60e+00,
-2.22679e-01,2.56e-01,2.58e+00,
-2.22605e-01,3.04e-01,2.62e+00,
-2.22532e-01,1.84e-01,2.58e+00,
-2.22459e-01,2.48e-01,2.60e+00,
-2.22386e-01,1.84e-01,2.60e+00,
-2.22313e-01,2.32e-01,2.58e+00,
-2.22239e-01,3.04e-01,2.58e+00,
-2.22166e-01,2.64e-01,2.58e+00,
-2.22093e-01,2.88e-01,2.60e+00,
-2.22020e-01,3.36e-01,2.60e+00,
-2.21946e-01,3.12e-01,2.60e+00,
-2.21873e-01,4.00e-01,2.60e+00,
-2.21800e-01,2.96e-01,2.60e+00,
-2.21727e-01,3.60e-01,2.60e+00,
-2.21653e-01,2.88e-01,2.60e+00,
-2.21580e-01,3.04e-01,2.62e+00,
-2.21507e-01,3.60e-01,2.62e+00,
-2.21434e-01,3.36e-01,2.60e+00,
-2.21360e-01,3.60e-01,2.60e+00,
-2.21287e-01,3.12e-01,2.58e+00,
-2.21214e-01,2.80e-01,2.58e+00,
-2.21141e-01,3.12e-01,2.60e+00,
-2.21067e-01,2.80e-01,2.58e+00,
-2.20994e-01,3.52e-01,2.60e+00,
-2.20921e-01,3.20e-01,2.60e+00,
-2.20848e-01,2.56e-01,2.58e+00,
-2.20774e-01,3.20e-01,2.58e+00,
-2.20701e-01,2.08e-01,2.60e+00,
-2.20628e-01,3.12e-01,2.58e+00,
-2.20555e-01,2.80e-01,2.58e+00,
-2.20481e-01,3.20e-01,2.62e+00,
-2.20408e-01,3.20e-01,2.60e+00,
-2.20335e-01,3.20e-01,2.62e+00,
-2.20262e-01,3.04e-01,2.60e+00,
-2.20188e-01,2.88e-01,2.60e+00,
-2.20115e-01,2.64e-01,2.62e+00,
-2.20042e-01,2.88e-01,2.62e+00,
-2.19969e-01,2.88e-01,2.60e+00,
-2.19896e-01,2.64e-01,2.60e+00,
-2.19822e-01,2.72e-01,2.58e+00,
-2.19749e-01,2.80e-01,2.60e+00,
-2.19676e-01,3.12e-01,2.58e+00,
-2.19603e-01,3.12e-01,2.60e+00,
-2.19529e-01,1.92e-01,2.60e+00,
-2.19456e-01,1.76e-01,2.60e+00,
-2.19383e-01,1.52e-01,2.60e+00,
-2.19310e-01,1.84e-01,2.58e+00,
-2.19236e-01,1.92e-01,2.60e+00,
-2.19163e-01,2.32e-01,2.60e+00,
-2.19090e-01,2.64e-01,2.62e+00,
-2.19017e-01,2.56e-01,2.62e+00,
-2.18943e-01,2.32e-01,2.60e+00,
-2.18870e-01,2.00e-01,2.60e+00,
-2.18797e-01,2.16e-01,2.60e+00,
-2.18724e-01,2.48e-01,2.60e+00,
-2.18650e-01,2.88e-01,2.60e+00,
-2.18577e-01,3.60e-01,2.58e+00,
-2.18504e-01,4.16e-01,2.62e+00,
-2.18431e-01,4.24e-01,2.60e+00,
-2.18357e-01,3.60e-01,2.62e+00,
-2.18284e-01,3.04e-01,2.62e+00,
-2.18211e-01,2.88e-01,2.60e+00,
-2.18138e-01,3.04e-01,2.62e+00,
-2.18064e-01,3.52e-01,2.62e+00,
-2.17991e-01,4.00e-01,2.60e+00,
-2.17918e-01,4.24e-01,2.62e+00,
-2.17845e-01,3.92e-01,2.60e+00,
-2.17771e-01,2.64e-01,2.60e+00,
-2.17698e-01,2.40e-01,2.60e+00,
-2.17625e-01,3.04e-01,2.62e+00,
-2.17552e-01,3.68e-01,2.58e+00,
-2.17479e-01,4.80e-01,2.60e+00,
-2.17405e-01,4.96e-01,2.60e+00,
-2.17332e-01,3.44e-01,2.62e+00,
-2.17259e-01,2.64e-01,2.58e+00,
-2.17186e-01,2.88e-01,2.60e+00,
-2.17112e-01,2.80e-01,2.62e+00,
-2.17039e-01,4.08e-01,2.60e+00,
-2.16966e-01,4.08e-01,2.60e+00,
-2.16893e-01,3.60e-01,2.60e+00,
-2.16819e-01,3.20e-01,2.60e+00,
-2.16746e-01,3.28e-01,2.62e+00,
-2.16673e-01,3.12e-01,2.60e+00,
-2.16600e-01,3.28e-01,2.60e+00,
-2.16526e-01,3.36e-01,2.60e+00,
-2.16453e-01,3.36e-01,2.62e+00,
-2.16380e-01,3.52e-01,2.60e+00,
-2.16307e-01,3.52e-01,2.60e+00,
-2.16233e-01,3.28e-01,2.62e+00,
-2.16160e-01,3.12e-01,2.62e+00,
-2.16087e-01,3.28e-01,2.60e+00,
-2.16014e-01,3.12e-01,2.62e+00,
-2.15940e-01,3.44e-01,2.60e+00,
-2.15867e-01,3.44e-01,2.62e+00,
-2.15794e-01,3.60e-01,2.62e+00,
-2.15721e-01,3.20e-01,2.62e+00,
-2.15647e-01,3.52e-01,2.62e+00,
-2.15574e-01,3.36e-01,2.62e+00,
-2.15501e-01,3.44e-01,2.62e+00,
-2.15428e-01,3.52e-01,2.62e+00,
-2.15354e-01,3.60e-01,2.62e+00,
-2.15281e-01,3.36e-01,2.62e+00,
-2.15208e-01,3.60e-01,2.62e+00,
-2.15135e-01,3.44e-01,2.62e+00,
-2.15062e-01,3.52e-01,2.62e+00,
-2.14988e-01,3.60e-01,2.62e+00,
-2.14915e-01,3.36e-01,2.60e+00,
-2.14842e-01,3.44e-01,2.62e+00,
-2.14769e-01,3.60e-01,2.62e+00,
-2.14695e-01,3.52e-01,2.62e+00,
-2.14622e-01,3.52e-01,2.58e+00,
-2.14549e-01,3.36e-01,2.62e+00,
-2.14476e-01,3.52e-01,2.62e+00,
-2.14402e-01,3.44e-01,2.62e+00,
-2.14329e-01,3.52e-01,2.62e+00,
-2.14256e-01,3.28e-01,2.62e+00,
-2.14183e-01,3.44e-01,2.62e+00,
-2.14109e-01,3.52e-01,2.62e+00,
-2.14036e-01,3.44e-01,2.62e+00,
-2.13963e-01,3.20e-01,2.64e+00,
-2.13890e-01,3.52e-01,2.62e+00,
-2.13816e-01,3.20e-01,2.62e+00,
-2.13743e-01,3.52e-01,2.62e+00,
-2.13670e-01,2.96e-01,2.62e+00,
-2.13597e-01,3.60e-01,2.62e+00,
-2.13523e-01,3.36e-01,2.62e+00,
-2.13450e-01,3.20e-01,2.62e+00,
-2.13377e-01,3.60e-01,2.62e+00,
-2.13304e-01,4.32e-01,2.62e+00,
-2.13230e-01,3.60e-01,2.62e+00,
-2.13157e-01,3.92e-01,2.62e+00,
-2.13084e-01,3.36e-01,2.62e+00,
-2.13011e-01,3.04e-01,2.62e+00,
-2.12938e-01,3.60e-01,2.62e+00,
-2.12864e-01,3.20e-01,2.62e+00,
-2.12791e-01,3.36e-01,2.62e+00,
-2.12718e-01,3.28e-01,2.62e+00,
-2.12645e-01,3.20e-01,2.62e+00,
-2.12571e-01,3.68e-01,2.62e+00,
-2.12498e-01,3.76e-01,2.62e+00,
-2.12425e-01,3.52e-01,2.62e+00,
-2.12352e-01,3.76e-01,2.62e+00,
-2.12278e-01,3.60e-01,2.62e+00,
-2.12205e-01,4.24e-01,2.62e+00,
-2.12132e-01,4.56e-01,2.62e+00,
-2.12059e-01,3.68e-01,2.62e+00,
-2.11985e-01,4.24e-01,2.62e+00,
-2.11912e-01,3.60e-01,2.62e+00,
-2.11839e-01,3.20e-01,2.62e+00,
-2.11766e-01,3.92e-01,2.62e+00,
-2.11692e-01,3.20e-01,2.62e+00,
-2.11619e-01,3.92e-01,2.62e+00,
-2.11546e-01,3.12e-01,2.62e+00,
-2.11473e-01,3.12e-01,2.62e+00,
-2.11399e-01,3.76e-01,2.62e+00,
-2.11326e-01,3.52e-01,2.62e+00,
-2.11253e-01,4.16e-01,2.62e+00,
-2.11180e-01,4.00e-01,2.62e+00,
-2.11106e-01,3.60e-01,2.62e+00,
-2.11033e-01,3.92e-01,2.62e+00,
-2.10960e-01,3.44e-01,2.62e+00,
-2.10887e-01,4.24e-01,2.62e+00,
-2.10813e-01,3.52e-01,2.62e+00,
-2.10740e-01,4.16e-01,2.62e+00,
-2.10667e-01,4.72e-01,2.62e+00,
-2.10594e-01,3.92e-01,2.62e+00,
-2.10521e-01,4.88e-01,2.64e+00,
-2.10447e-01,3.60e-01,2.62e+00,
-2.10374e-01,4.32e-01,2.62e+00,
-2.10301e-01,3.92e-01,2.62e+00,
-2.10228e-01,4.16e-01,2.62e+00,
-2.10154e-01,4.48e-01,2.62e+00,
-2.10081e-01,4.08e-01,2.62e+00,
-2.10008e-01,4.88e-01,2.62e+00,
-2.09935e-01,4.24e-01,2.62e+00,
-2.09861e-01,4.56e-01,2.64e+00,
-2.09788e-01,5.12e-01,2.62e+00,
-2.09715e-01,4.80e-01,2.62e+00,
-2.09642e-01,5.04e-01,2.62e+00,
-2.09568e-01,5.12e-01,2.62e+00,
-2.09495e-01,5.12e-01,2.62e+00,
-2.09422e-01,4.64e-01,2.62e+00,
-2.09349e-01,4.16e-01,2.62e+00,
-2.09275e-01,3.92e-01,2.62e+00,
-2.09202e-01,3.92e-01,2.62e+00,
-2.09129e-01,4.32e-01,2.64e+00,
-2.09056e-01,4.96e-01,2.62e+00,
-2.08982e-01,5.04e-01,2.62e+00,
-2.08909e-01,5.20e-01,2.62e+00,
-2.08836e-01,5.28e-01,2.62e+00,
-2.08763e-01,4.88e-01,2.62e+00,
-2.08689e-01,4.48e-01,2.62e+00,
-2.08616e-01,3.76e-01,2.62e+00,
-2.08543e-01,3.68e-01,2.64e+00,
-2.08470e-01,3.52e-01,2.62e+00,
-2.08396e-01,3.44e-01,2.62e+00,
-2.08323e-01,3.92e-01,2.62e+00,
-2.08250e-01,4.08e-01,2.62e+00,
-2.08177e-01,4.88e-01,2.62e+00,
-2.08104e-01,5.04e-01,2.62e+00,
-2.08030e-01,4.72e-01,2.62e+00,
-2.07957e-01,4.32e-01,2.64e+00,
-2.07884e-01,3.76e-01,2.62e+00,
-2.07811e-01,3.92e-01,2.62e+00,
-2.07737e-01,4.40e-01,2.62e+00,
-2.07664e-01,4.64e-01,2.62e+00,
-2.07591e-01,4.88e-01,2.62e+00,
-2.07518e-01,4.08e-01,2.62e+00,
-2.07444e-01,4.08e-01,2.62e+00,
-2.07371e-01,4.40e-01,2.62e+00,
-2.07298e-01,4.64e-01,2.62e+00,
-2.07225e-01,5.04e-01,2.62e+00,
-2.07151e-01,4.64e-01,2.62e+00,
-2.07078e-01,4.08e-01,2.62e+00,
-2.07005e-01,3.92e-01,2.62e+00,
-2.06932e-01,4.00e-01,2.64e+00,
-2.06858e-01,4.48e-01,2.62e+00,
-2.06785e-01,4.56e-01,2.62e+00,
-2.06712e-01,4.40e-01,2.62e+00,
-2.06639e-01,4.56e-01,2.64e+00,
-2.06565e-01,4.24e-01,2.64e+00,
-2.06492e-01,4.08e-01,2.62e+00,
-2.06419e-01,3.92e-01,2.62e+00,
-2.06346e-01,4.56e-01,2.62e+00,
-2.06272e-01,4.32e-01,2.62e+00,
-2.06199e-01,4.48e-01,2.62e+00,
-2.06126e-01,4.32e-01,2.62e+00,
-2.06053e-01,4.56e-01,2.62e+00,
-2.05979e-01,4.32e-01,2.62e+00,
-2.05906e-01,4.16e-01,2.64e+00,
-2.05833e-01,4.40e-01,2.62e+00,
-2.05760e-01,4.24e-01,2.62e+00,
-2.05687e-01,4.56e-01,2.62e+00,
-2.05613e-01,4.40e-01,2.62e+00,
-2.05540e-01,4.32e-01,2.62e+00,
-2.05467e-01,4.24e-01,2.64e+00,
-2.05394e-01,4.40e-01,2.62e+00,
-2.05320e-01,4.00e-01,2.62e+00,
-2.05247e-01,4.40e-01,2.62e+00,
-2.05174e-01,4.24e-01,2.62e+00,
