X,CH1,
Second,Volt,
2.65860e-01,1.20e-01,
2.65960e-01,1.28e-01,
2.66060e-01,1.36e-01,
2.66160e-01,1.44e-01,
2.66260e-01,1.52e-01,
2.66360e-01,1.60e-01,
2.66460e-01,1.76e-01,
2.66560e-01,1.84e-01,
2.66660e-01,2.00e-01,
2.66760e-01,2.16e-01,
2.66860e-01,2.40e-01,
2.66960e-01,2.56e-01,
2.67060e-01,2.72e-01,
2.67160e-01,2.88e-01,
2.67260e-01,3.12e-01,
2.67360e-01,3.28e-01,
2.67460e-01,3.52e-01,
2.67560e-01,3.68e-01,
2.67660e-01,4.08e-01,
2.67760e-01,4.32e-01,
2.67860e-01,4.56e-01,
2.67960e-01,4.88e-01,
2.68060e-01,5.12e-01,
2.68160e-01,5.44e-01,
2.68260e-01,5.68e-01,
2.68360e-01,6.00e-01,
2.68460e-01,6.24e-01,
2.68560e-01,6.48e-01,
2.68660e-01,6.80e-01,
2.68760e-01,7.04e-01,
2.68860e-01,7.28e-01,
2.68960e-01,7.44e-01,
2.69060e-01,7.68e-01,
2.69160e-01,7.92e-01,
2.69260e-01,8.00e-01,
2.69360e-01,8.24e-01,
2.69460e-01,8.40e-01,
2.69560e-01,8.64e-01,
2.69660e-01,8.80e-01,
2.69760e-01,8.88e-01,
2.69860e-01,8.96e-01,
2.69960e-01,9.04e-01,
2.70060e-01,9.12e-01,
2.70160e-01,9.28e-01,
2.70260e-01,9.36e-01,
2.70360e-01,9.44e-01,
2.70460e-01,9.52e-01,
2.70560e-01,9.60e-01,
2.70660e-01,9.68e-01,
2.70760e-01,9.68e-01,
2.70860e-01,9.68e-01,
2.70960e-01,9.76e-01,
2.71060e-01,9.76e-01,
2.71160e-01,9.76e-01,
2.71260e-01,9.92e-01,
2.71360e-01,9.84e-01,
2.71460e-01,9.92e-01,
2.71560e-01,9.92e-01,
2.71660e-01,9.84e-01,
2.71760e-01,9.92e-01,
2.71860e-01,9.92e-01,
2.71960e-01,9.92e-01,
2.72060e-01,9.92e-01,
2.72160e-01,9.92e-01,
2.72260e-01,9.92e-01,
2.72360e-01,9.84e-01,
2.72460e-01,9.84e-01,
2.72560e-01,9.92e-01,
2.72660e-01,9.84e-01,
2.72760e-01,9.84e-01,
2.72860e-01,9.92e-01,
2.72960e-01,9.84e-01,
2.73060e-01,9.76e-01,
2.73160e-01,9.76e-01,
2.73260e-01,9.76e-01,
2.73360e-01,9.76e-01,
2.73460e-01,9.76e-01,
2.73560e-01,9.84e-01,
2.73660e-01,9.76e-01,
2.73760e-01,9.76e-01,
2.73860e-01,9.76e-01,
2.73960e-01,9.84e-01,
2.74060e-01,9.84e-01,
2.74160e-01,9.84e-01,
2.74260e-01,9.84e-01,
2.74360e-01,9.84e-01,
2.74460e-01,9.92e-01,
2.74560e-01,9.92e-01,
2.74660e-01,9.84e-01,
2.74760e-01,9.92e-01,
2.74860e-01,9.92e-01,
2.74960e-01,9.92e-01,
2.75060e-01,9.92e-01,
2.75160e-01,9.92e-01,
2.75260e-01,9.92e-01,
2.75360e-01,9.92e-01,
2.75460e-01,9.92e-01,
2.75560e-01,9.84e-01,
2.75660e-01,9.84e-01,
2.75760e-01,9.84e-01,
2.75860e-01,9.84e-01,
2.75960e-01,9.84e-01,
2.76060e-01,9.84e-01,
2.76160e-01,9.76e-01,
2.76260e-01,9.76e-01,
2.76360e-01,9.84e-01,
2.76460e-01,9.76e-01,
2.76560e-01,9.76e-01,
2.76660e-01,9.76e-01,
2.76760e-01,9.76e-01,
2.76860e-01,9.76e-01,
2.76960e-01,9.76e-01,
2.77060e-01,9.68e-01,
2.77160e-01,9.76e-01,
2.77260e-01,9.76e-01,
2.77360e-01,9.76e-01,
2.77460e-01,9.76e-01,
2.77560e-01,9.76e-01,
2.77660e-01,9.76e-01,
2.77760e-01,9.76e-01,
2.77860e-01,9.84e-01,
2.77960e-01,9.84e-01,
2.78060e-01,9.84e-01,
2.78160e-01,9.84e-01,
2.78260e-01,9.92e-01,
2.78360e-01,9.84e-01,
2.78460e-01,9.84e-01,
2.78560e-01,9.92e-01,
2.78660e-01,9.76e-01,
2.78760e-01,9.84e-01,
2.78860e-01,9.84e-01,
2.78960e-01,9.84e-01,
2.79060e-01,9.76e-01,
2.79160e-01,9.76e-01,
2.79260e-01,9.84e-01,
2.79360e-01,9.76e-01,
2.79460e-01,9.76e-01,
2.79560e-01,9.76e-01,
2.79660e-01,9.76e-01,
2.79760e-01,9.68e-01,
2.79860e-01,9.68e-01,
2.79960e-01,9.68e-01,
2.80060e-01,9.68e-01,
2.80160e-01,9.68e-01,
2.80260e-01,9.68e-01,
2.80360e-01,9.68e-01,
2.80460e-01,9.68e-01,
2.80560e-01,9.68e-01,
2.80660e-01,9.68e-01,
2.80760e-01,9.68e-01,
2.80860e-01,9.68e-01,
2.80960e-01,9.76e-01,
2.81060e-01,9.76e-01,
2.81160e-01,9.76e-01,
2.81260e-01,9.76e-01,
2.81360e-01,9.76e-01,
2.81460e-01,9.76e-01,
2.81560e-01,9.84e-01,
2.81660e-01,9.76e-01,
2.81760e-01,9.76e-01,
2.81860e-01,9.76e-01,
2.81960e-01,9.76e-01,
2.82060e-01,9.84e-01,
2.82160e-01,9.76e-01,
2.82260e-01,9.76e-01,
2.82360e-01,9.76e-01,
2.82460e-01,9.76e-01,
2.82560e-01,9.68e-01,
2.82660e-01,9.68e-01,
2.82760e-01,9.76e-01,
2.82860e-01,9.68e-01,
2.82960e-01,9.68e-01,
2.83060e-01,9.68e-01,
2.83160e-01,9.68e-01,
2.83260e-01,9.68e-01,
2.83360e-01,9.68e-01,
2.83460e-01,9.68e-01,
2.83560e-01,9.68e-01,
2.83660e-01,9.68e-01,
2.83760e-01,9.68e-01,
2.83860e-01,9.60e-01,
2.83960e-01,9.68e-01,
2.84060e-01,9.68e-01,
2.84160e-01,9.68e-01,
2.84260e-01,9.68e-01,
2.84360e-01,9.68e-01,
2.84460e-01,9.76e-01,
2.84560e-01,9.76e-01,
2.84660e-01,9.76e-01,
2.84760e-01,9.76e-01,
2.84860e-01,9.76e-01,
2.84960e-01,9.84e-01,
2.85060e-01,9.76e-01,
2.85160e-01,9.76e-01,
2.85260e-01,9.76e-01,
2.85360e-01,9.76e-01,
2.85460e-01,9.68e-01,
2.85560e-01,9.76e-01,
2.85660e-01,9.68e-01,
2.85760e-01,9.68e-01,
2.85860e-01,9.68e-01,
2.85960e-01,9.68e-01,
2.86060e-01,9.68e-01,
2.86160e-01,9.68e-01,
2.86260e-01,9.68e-01,
2.86360e-01,9.68e-01,
2.86460e-01,9.68e-01,
2.86560e-01,9.76e-01,
2.86660e-01,9.68e-01,
2.86760e-01,9.68e-01,
2.86860e-01,9.68e-01,
2.86960e-01,9.68e-01,
2.87060e-01,9.68e-01,
2.87160e-01,9.68e-01,
2.87260e-01,9.68e-01,
2.87360e-01,9.68e-01,
2.87460e-01,9.68e-01,
2.87560e-01,9.68e-01,
2.87660e-01,9.76e-01,
2.87760e-01,9.76e-01,
2.87860e-01,9.68e-01,
2.87960e-01,9.76e-01,
2.88060e-01,9.76e-01,
2.88160e-01,9.76e-01,
2.88260e-01,9.84e-01,
2.88360e-01,9.92e-01,
2.88460e-01,9.84e-01,
2.88560e-01,9.84e-01,
2.88660e-01,9.84e-01,
2.88760e-01,9.92e-01,
2.88860e-01,9.84e-01,
2.88960e-01,9.76e-01,
2.89060e-01,9.84e-01,
2.89160e-01,9.76e-01,
2.89260e-01,9.76e-01,
2.89360e-01,9.68e-01,
2.89460e-01,9.68e-01,
2.89560e-01,9.68e-01,
2.89660e-01,9.76e-01,
2.89760e-01,9.68e-01,
2.89860e-01,9.68e-01,
2.89960e-01,9.68e-01,
2.90060e-01,9.60e-01,
2.90160e-01,9.68e-01,
2.90260e-01,9.60e-01,
2.90360e-01,9.68e-01,
2.90460e-01,9.68e-01,
2.90560e-01,9.68e-01,
2.90660e-01,9.68e-01,
2.90760e-01,9.68e-01,
2.90860e-01,9.68e-01,
2.90960e-01,9.68e-01,
2.91060e-01,9.68e-01,
2.91160e-01,9.68e-01,
2.91260e-01,9.68e-01,
2.91360e-01,9.68e-01,
2.91460e-01,9.68e-01,
2.91560e-01,9.76e-01,
2.91660e-01,9.68e-01,
2.91760e-01,9.76e-01,
2.91860e-01,9.68e-01,
2.91960e-01,9.68e-01,
2.92060e-01,9.68e-01,
2.92160e-01,9.68e-01,
2.92260e-01,9.68e-01,
2.92360e-01,9.68e-01,
2.92460e-01,9.68e-01,
2.92560e-01,9.68e-01,
2.92660e-01,9.68e-01,
2.92760e-01,9.60e-01,
2.92860e-01,9.60e-01,
2.92960e-01,9.60e-01,
2.93060e-01,9.60e-01,
2.93160e-01,9.60e-01,
2.93260e-01,9.60e-01,
2.93360e-01,9.60e-01,
2.93460e-01,9.60e-01,
2.93560e-01,9.60e-01,
2.93660e-01,9.60e-01,
2.93760e-01,9.60e-01,
2.93860e-01,9.60e-01,
2.93960e-01,9.60e-01,
2.94060e-01,9.60e-01,
2.94160e-01,9.60e-01,
2.94260e-01,9.60e-01,
2.94360e-01,9.68e-01,
2.94460e-01,9.68e-01,
2.94560e-01,9.68e-01,
2.94660e-01,9.68e-01,
2.94760e-01,9.68e-01,
2.94860e-01,9.68e-01,
2.94960e-01,9.68e-01,
2.95060e-01,9.76e-01,
2.95160e-01,9.76e-01,
2.95260e-01,9.76e-01,
2.95360e-01,9.76e-01,
2.95460e-01,9.84e-01,
2.95560e-01,9.76e-01,
2.95660e-01,9.76e-01,
2.95760e-01,9.76e-01,
2.95860e-01,9.76e-01,
2.95960e-01,9.76e-01,
2.96060e-01,9.76e-01,
2.96160e-01,9.68e-01,
2.96260e-01,9.68e-01,
2.96360e-01,9.76e-01,
2.96460e-01,9.68e-01,
2.96560e-01,9.68e-01,
2.96660e-01,9.68e-01,
2.96760e-01,9.68e-01,
2.96860e-01,9.68e-01,
2.96960e-01,9.68e-01,
2.97060e-01,9.68e-01,
2.97160e-01,9.68e-01,
2.97260e-01,9.60e-01,
2.97360e-01,9.68e-01,
2.97460e-01,9.68e-01,
2.97560e-01,9.68e-01,
2.97660e-01,9.68e-01,
2.97760e-01,9.68e-01,
2.97860e-01,9.68e-01,
2.97960e-01,9.68e-01,
2.98060e-01,9.76e-01,
2.98160e-01,9.76e-01,
2.98260e-01,9.76e-01,
2.98360e-01,9.76e-01,
2.98460e-01,9.76e-01,
2.98560e-01,9.76e-01,
2.98660e-01,9.76e-01,
2.98760e-01,9.76e-01,
2.98860e-01,9.68e-01,
2.98960e-01,9.76e-01,
2.99060e-01,9.68e-01,
2.99160e-01,9.68e-01,
2.99260e-01,9.68e-01,
2.99360e-01,9.60e-01,
2.99460e-01,9.68e-01,
2.99560e-01,9.60e-01,
2.99660e-01,9.60e-01,
2.99760e-01,9.60e-01,
2.99860e-01,9.52e-01,
2.99960e-01,9.52e-01,
3.00060e-01,9.52e-01,
3.00160e-01,9.52e-01,
3.00260e-01,9.52e-01,
3.00360e-01,9.52e-01,
3.00460e-01,9.52e-01,
3.00560e-01,9.52e-01,
3.00660e-01,9.44e-01,
3.00760e-01,9.52e-01,
3.00860e-01,9.52e-01,
3.00960e-01,9.52e-01,
3.01060e-01,9.52e-01,
3.01160e-01,9.52e-01,
3.01260e-01,9.52e-01,
3.01360e-01,9.60e-01,
3.01460e-01,9.60e-01,
3.01560e-01,9.60e-01,
3.01660e-01,9.60e-01,
3.01760e-01,9.60e-01,
3.01860e-01,9.60e-01,
3.01960e-01,9.68e-01,
3.02060e-01,9.68e-01,
3.02160e-01,9.68e-01,
3.02260e-01,9.68e-01,
3.02360e-01,9.60e-01,
3.02460e-01,9.68e-01,
3.02560e-01,9.68e-01,
3.02660e-01,9.60e-01,
3.02760e-01,9.60e-01,
3.02860e-01,9.68e-01,
3.02960e-01,9.60e-01,
3.03060e-01,9.60e-01,
3.03160e-01,9.60e-01,
3.03260e-01,9.60e-01,
3.03360e-01,9.60e-01,
3.03460e-01,9.60e-01,
3.03560e-01,9.60e-01,
3.03660e-01,9.60e-01,
3.03760e-01,9.60e-01,
3.03860e-01,9.60e-01,
3.03960e-01,9.60e-01,
3.04060e-01,9.60e-01,
3.04160e-01,9.60e-01,
3.04260e-01,9.60e-01,
3.04360e-01,9.60e-01,
3.04460e-01,9.60e-01,
3.04560e-01,9.68e-01,
3.04660e-01,9.68e-01,
3.04760e-01,9.68e-01,
3.04860e-01,9.68e-01,
3.04960e-01,9.68e-01,
3.05060e-01,9.68e-01,
3.05160e-01,9.68e-01,
3.05260e-01,9.68e-01,
3.05360e-01,9.60e-01,
3.05460e-01,9.52e-01,
3.05560e-01,9.44e-01,
3.05660e-01,9.36e-01,
3.05760e-01,9.28e-01,
3.05860e-01,9.12e-01,
3.05960e-01,8.96e-01,
3.06060e-01,8.88e-01,
3.06160e-01,8.72e-01,
3.06260e-01,8.48e-01,
3.06360e-01,8.24e-01,
3.06460e-01,8.00e-01,
3.06560e-01,7.84e-01,
3.06660e-01,7.52e-01,
3.06760e-01,7.28e-01,
3.06860e-01,6.88e-01,
3.06960e-01,6.64e-01,
3.07060e-01,6.32e-01,
3.07160e-01,6.08e-01,
3.07260e-01,5.68e-01,
3.07360e-01,5.28e-01,
3.07460e-01,5.04e-01,
3.07560e-01,4.64e-01,
3.07660e-01,4.32e-01,
3.07760e-01,4.00e-01,
3.07860e-01,3.60e-01,
3.07960e-01,3.36e-01,
3.08060e-01,3.12e-01,
3.08160e-01,2.88e-01,
3.08260e-01,2.64e-01,
3.08360e-01,2.40e-01,
3.08460e-01,2.08e-01,
3.08560e-01,1.92e-01,
3.08660e-01,1.76e-01,
3.08760e-01,1.60e-01,
3.08860e-01,1.36e-01,
3.08960e-01,1.36e-01,
3.09060e-01,1.20e-01,
3.09160e-01,1.04e-01,
3.09260e-01,9.60e-02,
3.09360e-01,9.60e-02,
3.09460e-01,8.00e-02,
3.09560e-01,7.20e-02,
3.09660e-01,7.20e-02,
3.09760e-01,4.80e-02,
3.09860e-01,4.80e-02,
3.09960e-01,3.20e-02,
3.10060e-01,3.20e-02,
3.10160e-01,3.20e-02,
3.10260e-01,2.40e-02,
3.10360e-01,2.40e-02,
3.10460e-01,1.60e-02,
3.10560e-01,1.60e-02,
3.10660e-01,1.60e-02,
3.10760e-01,1.60e-02,
3.10860e-01,8.00e-03,
3.10960e-01,1.60e-02,
3.11060e-01,8.00e-03,
3.11160e-01,0.00e+00,
3.11260e-01,8.00e-03,
3.11360e-01,0.00e+00,
3.11460e-01,0.00e+00,
3.11560e-01,0.00e+00,
3.11660e-01,0.00e+00,
3.11760e-01,0.00e+00,
3.11860e-01,0.00e+00,
3.11960e-01,0.00e+00,
3.12060e-01,0.00e+00,
3.12160e-01,0.00e+00,
3.12260e-01,0.00e+00,
3.12360e-01,0.00e+00,
3.12460e-01,0.00e+00,
3.12560e-01,0.00e+00,
3.12660e-01,0.00e+00,
3.12760e-01,0.00e+00,
3.12860e-01,0.00e+00,
3.12960e-01,0.00e+00,
3.13060e-01,0.00e+00,
3.13160e-01,0.00e+00,
3.13260e-01,8.00e-03,
3.13360e-01,0.00e+00,
3.13460e-01,0.00e+00,
3.13560e-01,8.00e-03,
3.13660e-01,8.00e-03,
3.13760e-01,8.00e-03,
3.13860e-01,0.00e+00,
3.13960e-01,8.00e-03,
3.14060e-01,8.00e-03,
3.14160e-01,8.00e-03,
3.14260e-01,0.00e+00,
3.14360e-01,0.00e+00,
3.14460e-01,8.00e-03,
3.14560e-01,8.00e-03,
3.14660e-01,0.00e+00,
3.14760e-01,0.00e+00,
3.14860e-01,0.00e+00,
3.14960e-01,0.00e+00,
3.15060e-01,0.00e+00,
3.15160e-01,8.00e-03,
3.15260e-01,8.00e-03,
3.15360e-01,0.00e+00,
3.15460e-01,8.00e-03,
3.15560e-01,8.00e-03,
3.15660e-01,8.00e-03,
3.15760e-01,0.00e+00,
3.15860e-01,8.00e-03,
3.15960e-01,0.00e+00,
3.16060e-01,0.00e+00,
3.16160e-01,8.00e-03,
3.16260e-01,8.00e-03,
3.16360e-01,0.00e+00,
3.16460e-01,0.00e+00,
3.16560e-01,0.00e+00,
3.16660e-01,0.00e+00,
3.16760e-01,8.00e-03,
3.16860e-01,0.00e+00,
3.16960e-01,8.00e-03,
3.17060e-01,0.00e+00,
3.17160e-01,8.00e-03,
3.17260e-01,8.00e-03,
3.17360e-01,8.00e-03,
3.17460e-01,0.00e+00,
3.17560e-01,0.00e+00,
3.17660e-01,0.00e+00,
3.17760e-01,0.00e+00,
3.17860e-01,0.00e+00,
3.17960e-01,0.00e+00,
3.18060e-01,0.00e+00,
3.18160e-01,0.00e+00,
3.18260e-01,0.00e+00,
3.18360e-01,0.00e+00,
3.18460e-01,0.00e+00,
3.18560e-01,0.00e+00,
3.18660e-01,0.00e+00,
3.18760e-01,0.00e+00,
3.18860e-01,0.00e+00,
3.18960e-01,0.00e+00,
3.19060e-01,0.00e+00,
3.19160e-01,0.00e+00,
3.19260e-01,0.00e+00,
3.19360e-01,8.00e-03,
3.19460e-01,8.00e-03,
3.19560e-01,0.00e+00,
3.19660e-01,0.00e+00,
3.19760e-01,0.00e+00,
3.19860e-01,0.00e+00,
3.19960e-01,0.00e+00,
3.20060e-01,0.00e+00,
3.20160e-01,0.00e+00,
3.20260e-01,0.00e+00,
3.20360e-01,0.00e+00,
3.20460e-01,0.00e+00,
3.20560e-01,0.00e+00,
3.20660e-01,0.00e+00,
3.20760e-01,0.00e+00,
3.20860e-01,0.00e+00,
3.20960e-01,0.00e+00,
3.21060e-01,0.00e+00,
3.21160e-01,0.00e+00,
3.21260e-01,8.00e-03,
3.21360e-01,0.00e+00,
3.21460e-01,0.00e+00,
3.21560e-01,0.00e+00,
3.21660e-01,0.00e+00,
3.21760e-01,0.00e+00,
3.21860e-01,0.00e+00,
3.21960e-01,0.00e+00,
3.22060e-01,8.00e-03,
3.22160e-01,0.00e+00,
3.22260e-01,0.00e+00,
3.22360e-01,0.00e+00,
3.22460e-01,0.00e+00,
3.22560e-01,0.00e+00,
3.22660e-01,0.00e+00,
3.22760e-01,0.00e+00,
3.22860e-01,0.00e+00,
3.22960e-01,8.00e-03,
3.23060e-01,0.00e+00,
3.23160e-01,0.00e+00,
3.23260e-01,0.00e+00,
3.23360e-01,8.00e-03,
3.23460e-01,8.00e-03,
3.23560e-01,0.00e+00,
3.23660e-01,0.00e+00,
3.23760e-01,0.00e+00,
3.23860e-01,0.00e+00,
3.23960e-01,0.00e+00,
3.24060e-01,0.00e+00,
3.24160e-01,8.00e-03,
3.24260e-01,0.00e+00,
3.24360e-01,0.00e+00,
3.24460e-01,0.00e+00,
3.24560e-01,8.00e-03,
3.24660e-01,8.00e-03,
3.24760e-01,0.00e+00,
3.24860e-01,8.00e-03,
3.24960e-01,0.00e+00,
3.25060e-01,8.00e-03,
3.25160e-01,0.00e+00,
3.25260e-01,0.00e+00,
3.25360e-01,0.00e+00,
3.25460e-01,8.00e-03,
3.25560e-01,0.00e+00,
3.25660e-01,0.00e+00,
3.25760e-01,8.00e-03,
3.25860e-01,0.00e+00,
3.25960e-01,8.00e-03,
3.26060e-01,0.00e+00,
3.26160e-01,8.00e-03,
3.26260e-01,8.00e-03,
3.26360e-01,0.00e+00,
3.26460e-01,0.00e+00,
3.26560e-01,8.00e-03,
3.26660e-01,8.00e-03,
3.26760e-01,8.00e-03,
3.26860e-01,0.00e+00,
3.26960e-01,8.00e-03,
3.27060e-01,8.00e-03,
3.27160e-01,8.00e-03,
3.27260e-01,8.00e-03,
3.27360e-01,8.00e-03,
3.27460e-01,8.00e-03,
3.27560e-01,8.00e-03,
3.27660e-01,8.00e-03,
3.27760e-01,8.00e-03,
3.27860e-01,8.00e-03,
3.27960e-01,1.60e-02,
3.28060e-01,8.00e-03,
3.28160e-01,1.60e-02,
3.28260e-01,1.60e-02,
3.28360e-01,8.00e-03,
3.28460e-01,8.00e-03,
3.28560e-01,8.00e-03,
3.28660e-01,8.00e-03,
3.28760e-01,8.00e-03,
3.28860e-01,8.00e-03,
3.28960e-01,1.60e-02,
3.29060e-01,8.00e-03,
3.29160e-01,8.00e-03,
3.29260e-01,8.00e-03,
3.29360e-01,8.00e-03,
3.29460e-01,8.00e-03,
3.29560e-01,8.00e-03,
3.29660e-01,1.60e-02,
3.29760e-01,1.60e-02,
3.29860e-01,8.00e-03,
3.29960e-01,8.00e-03,
3.30060e-01,8.00e-03,
3.30160e-01,8.00e-03,
3.30260e-01,1.60e-02,
3.30360e-01,8.00e-03,
3.30460e-01,8.00e-03,
3.30560e-01,8.00e-03,
3.30660e-01,8.00e-03,
3.30760e-01,8.00e-03,
3.30860e-01,8.00e-03,
3.30960e-01,8.00e-03,
3.31060e-01,8.00e-03,
3.31160e-01,8.00e-03,
3.31260e-01,0.00e+00,
3.31360e-01,8.00e-03,
3.31460e-01,8.00e-03,
3.31560e-01,8.00e-03,
3.31660e-01,0.00e+00,
3.31760e-01,0.00e+00,
3.31860e-01,8.00e-03,
3.31960e-01,8.00e-03,
3.32060e-01,8.00e-03,
3.32160e-01,8.00e-03,
3.32260e-01,8.00e-03,
3.32360e-01,8.00e-03,
3.32460e-01,0.00e+00,
3.32560e-01,8.00e-03,
3.32660e-01,8.00e-03,
3.32760e-01,8.00e-03,
3.32860e-01,8.00e-03,
3.32960e-01,0.00e+00,
3.33060e-01,0.00e+00,
3.33160e-01,8.00e-03,
3.33260e-01,8.00e-03,
3.33360e-01,0.00e+00,
3.33460e-01,8.00e-03,
3.33560e-01,8.00e-03,
3.33660e-01,0.00e+00,
3.33760e-01,0.00e+00,
3.33860e-01,0.00e+00,
3.33960e-01,0.00e+00,
3.34060e-01,0.00e+00,
3.34160e-01,0.00e+00,
3.34260e-01,0.00e+00,
3.34360e-01,0.00e+00,
3.34460e-01,0.00e+00,
3.34560e-01,0.00e+00,
3.34660e-01,0.00e+00,
3.34760e-01,0.00e+00,
3.34860e-01,0.00e+00,
3.34960e-01,0.00e+00,
3.35060e-01,0.00e+00,
3.35160e-01,0.00e+00,
3.35260e-01,8.00e-03,
3.35360e-01,0.00e+00,
3.35460e-01,0.00e+00,
3.35560e-01,8.00e-03,
3.35660e-01,0.00e+00,
3.35760e-01,0.00e+00,
3.35860e-01,0.00e+00,
3.35960e-01,8.00e-03,
3.36060e-01,8.00e-03,
3.36160e-01,0.00e+00,
3.36260e-01,8.00e-03,
3.36360e-01,0.00e+00,
3.36460e-01,0.00e+00,
3.36560e-01,8.00e-03,
3.36660e-01,8.00e-03,
3.36760e-01,0.00e+00,
3.36860e-01,8.00e-03,
3.36960e-01,8.00e-03,
3.37060e-01,0.00e+00,
3.37160e-01,8.00e-03,
3.37260e-01,0.00e+00,
3.37360e-01,8.00e-03,
3.37460e-01,0.00e+00,
3.37560e-01,0.00e+00,
3.37660e-01,0.00e+00,
3.37760e-01,0.00e+00,
3.37860e-01,0.00e+00,
3.37960e-01,8.00e-03,
3.38060e-01,0.00e+00,
3.38160e-01,8.00e-03,
3.38260e-01,0.00e+00,
3.38360e-01,0.00e+00,
3.38460e-01,8.00e-03,
3.38560e-01,8.00e-03,
3.38660e-01,8.00e-03,
3.38760e-01,8.00e-03,
3.38860e-01,8.00e-03,
3.38960e-01,8.00e-03,
3.39060e-01,8.00e-03,
3.39160e-01,8.00e-03,
3.39260e-01,8.00e-03,
3.39360e-01,1.60e-02,
3.39460e-01,8.00e-03,
3.39560e-01,1.60e-02,
3.39660e-01,1.60e-02,
3.39760e-01,1.60e-02,
3.39860e-01,1.60e-02,
3.39960e-01,1.60e-02,
3.40060e-01,1.60e-02,
3.40160e-01,1.60e-02,
3.40260e-01,1.60e-02,
3.40360e-01,2.40e-02,
3.40460e-01,1.60e-02,
3.40560e-01,2.40e-02,
3.40660e-01,2.40e-02,
3.40760e-01,2.40e-02,
3.40860e-01,2.40e-02,
3.40960e-01,3.20e-02,
3.41060e-01,3.20e-02,
3.41160e-01,3.20e-02,
3.41260e-01,3.20e-02,
3.41360e-01,4.00e-02,
3.41460e-01,4.00e-02,
3.41560e-01,4.80e-02,
3.41660e-01,4.80e-02,
3.41760e-01,4.80e-02,
3.41860e-01,7.20e-02,
3.41960e-01,8.00e-02,
3.42060e-01,7.20e-02,
3.42160e-01,8.80e-02,
3.42260e-01,8.80e-02,
3.42360e-01,8.80e-02,
3.42460e-01,9.60e-02,
3.42560e-01,1.04e-01,
3.42660e-01,1.12e-01,
3.42760e-01,1.20e-01,
3.42860e-01,1.28e-01,
3.42960e-01,1.36e-01,
3.43060e-01,1.44e-01,
3.43160e-01,1.52e-01,
3.43260e-01,1.68e-01,
3.43360e-01,1.76e-01,
3.43460e-01,1.84e-01,
3.43560e-01,2.00e-01,
3.43660e-01,2.16e-01,
3.43760e-01,2.40e-01,
3.43860e-01,2.48e-01,
3.43960e-01,2.64e-01,
3.44060e-01,2.80e-01,
3.44160e-01,2.96e-01,
3.44260e-01,3.20e-01,
3.44360e-01,3.36e-01,
3.44460e-01,3.60e-01,
3.44560e-01,3.76e-01,
3.44660e-01,4.00e-01,
3.44760e-01,4.24e-01,
3.44860e-01,4.48e-01,
3.44960e-01,4.64e-01,
3.45060e-01,4.88e-01,
3.45160e-01,5.12e-01,
3.45260e-01,5.44e-01,
3.45360e-01,5.68e-01,
3.45460e-01,5.92e-01,
3.45560e-01,6.16e-01,
3.45660e-01,6.40e-01,
3.45760e-01,6.64e-01,
3.45860e-01,6.88e-01,
3.45960e-01,7.12e-01,
3.46060e-01,7.36e-01,
3.46160e-01,7.60e-01,
3.46260e-01,7.68e-01,
3.46360e-01,7.84e-01,
3.46460e-01,8.08e-01,
3.46560e-01,8.16e-01,
3.46660e-01,8.32e-01,
3.46760e-01,8.40e-01,
3.46860e-01,8.64e-01,
3.46960e-01,8.64e-01,
3.47060e-01,8.80e-01,
3.47160e-01,8.88e-01,
3.47260e-01,8.96e-01,
3.47360e-01,9.04e-01,
3.47460e-01,9.04e-01,
3.47560e-01,9.12e-01,
3.47660e-01,9.20e-01,
3.47760e-01,9.28e-01,
3.47860e-01,9.28e-01,
3.47960e-01,9.28e-01,
3.48060e-01,9.28e-01,
3.48160e-01,9.36e-01,
3.48260e-01,9.36e-01,
3.48360e-01,9.36e-01,
3.48460e-01,9.36e-01,
3.48560e-01,9.36e-01,
3.48660e-01,9.36e-01,
3.48760e-01,9.36e-01,
3.48860e-01,9.44e-01,
3.48960e-01,9.44e-01,
3.49060e-01,9.36e-01,
3.49160e-01,9.36e-01,
3.49260e-01,9.44e-01,
3.49360e-01,9.44e-01,
3.49460e-01,9.44e-01,
3.49560e-01,9.44e-01,
3.49660e-01,9.36e-01,
3.49760e-01,9.36e-01,
3.49860e-01,9.36e-01,
3.49960e-01,9.36e-01,
3.50060e-01,9.36e-01,
3.50160e-01,9.28e-01,
3.50260e-01,9.28e-01,
3.50360e-01,9.28e-01,
3.50460e-01,9.28e-01,
3.50560e-01,9.28e-01,
3.50660e-01,9.20e-01,
3.50760e-01,9.20e-01,
3.50860e-01,9.20e-01,
3.50960e-01,9.20e-01,
3.51060e-01,9.20e-01,
3.51160e-01,9.20e-01,
3.51260e-01,9.20e-01,
3.51360e-01,9.20e-01,
3.51460e-01,9.20e-01,
3.51560e-01,9.20e-01,
3.51660e-01,9.20e-01,
3.51760e-01,9.20e-01,
3.51860e-01,9.28e-01,
3.51960e-01,9.28e-01,
3.52060e-01,9.28e-01,
3.52160e-01,9.28e-01,
3.52260e-01,9.36e-01,
3.52360e-01,9.36e-01,
3.52460e-01,9.36e-01,
3.52560e-01,9.36e-01,
3.52660e-01,9.36e-01,
3.52760e-01,9.36e-01,
3.52860e-01,9.36e-01,
3.52960e-01,9.36e-01,
3.53060e-01,9.36e-01,
3.53160e-01,9.44e-01,
